"eviction_id","address","city","state","zip","file_date","non_payment","breach","nuisance","illegal_use","failure_to_sign_renewal","access_denial","unapproved_subtenant","owner_move_in","demolition","capital_improvement","substantial_rehab","ellis_act_withdrawal","condo_conversion","roommate_same_unit","other_cause","late_payments","lead_remediation","development","good_samaritan_ends","constraints_date","supervisor_district","neighborhood","client_location","shape",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_fyvs_ahh9",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_yftq_j783",":@computed_region_bh8s_q3mv",":@computed_region_9jxd_iqea",":@computed_region_6ezc_tdp2",":@computed_region_6pnf_4xz7",":@computed_region_h4ep_8xdi",":@computed_region_pigm_ib2e",":@computed_region_jwn9_ihcz"
"M191278","400 Block Of Frederick  Street","San Francisco","CA","94117","2019-06-13T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Haight Ashbury","
,  
(37.76648279184425, -122.45212128462036)","POINT (-122.45212 37.766483)","29","7","11","3","9","5","11","15","29492",,,"1",,,"29"
"M140854","1400 Block Of California  Street","San Francisco","CA","94109","2014-04-18T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.790880624746706, -122.4182137756094)","POINT (-122.41821 37.790882)","16","6","3","21","21","1","10","5","28858",,,"1",,,"16"
"M172340","3900 Block Of 21st  Street","San Francisco","CA","94114","2017-09-18T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2022-11-14T00:00:00.000","8","Castro/Upper Market","
,  
(37.75610022822833, -122.43507939204758)","POINT (-122.43508 37.7561)","115","3","5","5","3","4","5","2","28862",,,"1",,,"115"
"M190273","0 Block Of Leona  Terrace","San Francisco","CA","94115","2019-02-11T00:00:00.000","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false",,"2","Presidio Heights","
,  
(37.78308466713195, -122.44493371754082)","POINT (-122.44493 37.783085)","103","8","6","31","31","6","1","15","29490",,,"1",,,"103"
"M152331","100 Block Of Font  Boulevard","San Francisco","CA","94132","2015-09-03T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"7","Lakeshore","
,  
(37.71550144751338, -122.47367196490889)","POINT (-122.47367 37.7155)","42","10","8","16","14","8","4","1","64",,,"2",,,"42"
"M151097","600 Block Of 09th  Avenue","San Francisco","CA","94118","2015-05-11T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false",,"1","Inner Richmond","
,  
(37.77615534364442, -122.46715334744434)","POINT (-122.467155 37.776154)","5","8","4","11","11","6","2","11","54",,,"1",,"7","5"
"M172484","1300 Block Of Clement  Street","San Francisco","CA","94118","2017-10-10T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"1","Outer Richmond","
,  
(37.78253153267637, -122.47354753465557)","POINT (-122.47355 37.78253)","5","8","4","29","26","6","2","11","54",,,"1",,,"5"
"M170961","1400 Block Of Palou  Avenue","San Francisco","CA","94124","2017-04-21T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"10","Bayview Hunters Point","
,  
(37.732388186873685, -122.38810078542787)","POINT (-122.3881 37.732388)","86","2","9","1","1","3","8","10","58",,,"2",,,"86"
"M221109","0 Block Of 08th  Street","San Francisco","CA","94103","2022-07-26T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market","
,  
(37.77848015625689, -122.41444229879431)","POINT (-122.414444 37.77848)","32","5","10","34","34","2","9","8","28853","7","1","2","1","3","32"
"M121258","1400 Block Of Clay  Street","San Francisco","CA","94109","2012-08-16T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Nob Hill","
,  
(37.79290862777956, -122.4169360703933)","POINT (-122.41694 37.792908)","16","6","3","21","21","1","10","5","28858",,,"1",,,"16"
"M200393","1000 Block Of Post  Street","San Francisco","CA","94109","2020-02-25T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","Tenderloin","
,  
(37.786932739257615, -122.41909946660869)","POINT (-122.4191 37.786934)","50","4","10","36","36","9","9","13","28858","10",,"2",,,"50"
"M140352","3800 Block Of 18th  Street","San Francisco","CA","94114","2014-02-19T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false",,"8","Castro/Upper Market","
,  
(37.76122253042936, -122.42946381848873)","POINT (-122.42947 37.761223)","37","3","5","5","3","4","5","8","28862",,,"1",,"1","37"
"M171726","0 Block Of Ralston  Street","San Francisco","CA","94132","2017-07-10T00:00:00.000","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false",,"11","Oceanview/Merced/Ingleside","
,  
(37.713600484899764, -122.46886531166663)","POINT (-122.468864 37.7136)","65","10","1","24","24","8","6","9","64",,,"2",,,"65"
"M172665","100 Block Of San Jose  Avenue","San Francisco","CA","94110","2017-10-27T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.752451501755736, -122.42157466627917)","POINT (-122.42158 37.752453)","53","3","5","20","19","4","5","2","28859",,,"1",,,"52"
"M141344","0 Block Of Paulding  Street","San Francisco","CA","94112","2014-08-01T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2017-07-30T00:00:00.000","11","Outer Mission","
,  
(37.72796609094447, -122.44232750081734)","POINT (-122.44233 37.727966)","94","9","1","28","25","7","6","9","28861",,,"1",,,"94"
"M112033","600 Block Of 25th  Avenue","San Francisco","CA","94121","2011-10-26T00:00:00.000","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false",,"1","Outer Richmond","
,  
(37.777233999968296, -122.48452794291646)","POINT (-122.48453 37.777233)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M142227","1100 Block Of Mission  Street","San Francisco","CA","94103","2014-10-06T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market","
,  
(37.77775137475284, -122.41278551996157)","POINT (-122.41279 37.777752)","32","1","10","34","34","2","9","8","28853","7","1","2","1","6","32"
"M121628","3600 Block Of Scott  Street","San Francisco","CA","94123","2012-08-30T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Marina","
,  
(37.80383021972218, -122.4419224026275)","POINT (-122.441925 37.80383)","17","4","6","13","17","9","1","13","57",,,"1",,,"17"
"M173145","1600 Block Of Market  Street","San Francisco","CA","94103","2017-12-29T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","Mission","
,  
(37.77273386842881, -122.42223693112624)","POINT (-122.42223 37.772736)","32","1","10","20","19","2","9","8","28853",,,"2",,,"32"
"M220037","700 Block Of Delano  Avenue","San Francisco","CA","94112","2022-01-05T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"11","Outer Mission","
,  
(37.71916995233377, -122.44569695034696)","POINT (-122.445694 37.71917)","80","9","1","28","25","7","6","9","28861",,,"2",,,"80"
"M171561","700 Block Of 20th  Avenue","San Francisco","CA","94121","2017-06-16T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2022-08-13T00:00:00.000","1","Outer Richmond","
,  
(37.77374783406755, -122.47890432312936)","POINT (-122.478905 37.773746)","8","8","4","29","26","6","2","11","55",,,"1",,,"8"
"M151876","2200 Block Of Jackson  Street","San Francisco","CA","94115","2015-07-22T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"2","Pacific Heights","
,  
(37.79278427996689, -122.43209026311908)","POINT (-122.43209 37.792786)","102","4","6","30","27","9","1","13","29490",,,"1",,,"102"
"M153117","300 Block Of Elliot  Street","San Francisco","CA","94134","2015-11-10T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2021-01-04T00:00:00.000","10","Visitacion Valley","
,  
(37.71403199119722, -122.41146015017021)","POINT (-122.41146 37.71403)","75","9","9","40","39","7","8","9","309",,,"2",,,"75"
"M221392","2700 Block Of Mission  Street","San Francisco","CA","94110","2022-08-31T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"9","Mission","
,  
(37.75303802223953, -122.41851960843488)","POINT (-122.41852 37.753036)","53","3","2","20","19","4","7","2","28859",,,"2",,,"53"
"M120663","200 Block Of 07th  Street","San Francisco","CA","94103","2012-05-08T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"6","South of Market","
,  
(37.77736159963831, -122.40861452768395)","POINT (-122.408615 37.777363)","32","1","10","34","34","2","9","8","28853",,,"2",,"6","32"
"M142394","400 Block Of Union  Street","San Francisco","CA","94133","2014-10-27T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"3","North Beach","
,  
(37.8007616260161, -122.40660450404528)","POINT (-122.4066 37.800762)","18","6","3","23","23","1","10","3","308",,,"2",,"23","18"
"M190421","100 Block Of Graystone  Terrace","San Francisco","CA","94114","2019-02-28T00:00:00.000","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"8","Castro/Upper Market","
,  
(37.75720451952736, -122.44543800618082)","POINT (-122.445435 37.757206)","47","7","5","5","3","5","5","2","28862",,,"1",,,"47"
"M152875","0 Block Of Lunado  Way","San Francisco","CA","94127","2015-10-13T00:00:00.000","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","2020-12-05T00:00:00.000","7","West of Twin Peaks","
,  
(37.7226705741355, -122.47137156961266)","POINT (-122.471375 37.72267)","67","10","8","41","40","8","4","9","59",,,"1",,,"67"
"M170944","700 Block Of Ofarrell  Street","San Francisco","CA","94109","2017-04-17T00:00:00.000","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false",,"5","Tenderloin","
,  
(37.78527159669424, -122.41708056008484)","POINT (-122.41708 37.78527)","20","5","10","36","36","10","9","7","28858","6","1","2","1",,"20"
"M130884","0 Block Of Niagara  Avenue","San Francisco","CA","94112","2013-05-15T00:00:00.000","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false",,"11","Outer Mission","
,  
(37.71627146431617, -122.44256120487641)","POINT (-122.44256 37.71627)","80","9","1","28","25","7","6","9","28861",,,"2",,,"80"
